채널,게시일,제목,주요내용,링크,id,썸네일URL,분야태그,비고
포토뉴스,2019-07-10,"[2019.07.10.] 생기원-현대모비스㈜, 생산기술 포럼 개최","7 월 10 일 생기원 청정생산시스템연구소에서 2020 년도 기술애로 수요 사전 발굴을 위한 ‘ 생산기술 포럼 ’ 이 개최됐다 . 이날 행사에는 현대모비스 ㈜ 와 1·2 차 협력사 97 개 업체에서 120 여 명의 연구관계자들이 참석했다 . 포럼에서는 생기원의 중점 연구영역인 뿌리기술 , 청정생산시스템기술 , 융합생산기술에 대한 소개와 협업 가능 분야 및",https://www.kitech.re.kr/pages/60?id=12820&menuMode=READ&q=,12820,https://www.kitech.re.kr/api/v1/attachment/470f6084-7519-42e6-a4e0-61ee39458f94?size=640,,
블로그,2019-07-10,"[2019.07.10] 생기원, 현대모비스 협력사 기술지원 확대한다","생기원, 현대모비스 협력사 기술지원 확대한다 ​ ​ -‘Go-Together 사업’시범과제로 알루미늄 저압주조 품질안정화 성과 거둬 - 7월 10일(수)‘생산기술포럼’개최해 97개 협력사와 공동 과제 발굴 ​ ​ □ 한국생산기술연구원(원장 이성일, 이하 생기원)이 현대모비스㈜ 협력사를 대상으로 알루미늄 저압주조 기술을 지원해 품질을 안정화시켰다. ㅇ 생기원",https://blog.naver.com/kitechblog/221582295019,221582295019,,,cat=12/77
보도자료,2019-07-10,"[2019.07.10] 생기원, 현대모비스 협력사 기술지원 확대한다","생기원 , 현대모비스 협력사 기술지원 확대한다 - ‘ Go-Together 사업 ’ 시범과제로 알루미늄 저압주조 품질안정화 성과 거둬 - 7 월 10 일 ( 수 )‘ 생산기술포럼 ’ 개최해 97 개 협력사와 공동 과제 발굴 □ 한국생산기술연구원 ( 원장 이성일 , 이하 생기원 ) 이 현대모비스 ㈜ 협력 사를 대상으로 알루미늄 저압주조 기술을 지원해 품질을",https://www.kitech.re.kr/pages/61?id=14037&menuMode=READ&q=49,14037,,,
블로그,2019-06-28,나의 몸은 거대한 사회다,"​ 나는 나다. 그렇지 않은가? 나만의 생각과 세계관, 의지를 갖고 내 삶을 살아가는 개체이니 말이다. 글쎄, 보는 각도에 따라 그렇기도 하고 아니기도 하다. 그 이유는 나의 몸 속에는 내가 아닌 것이 아주 많기 때문이다. 바로 우리 몸을 터전으로 살아가는 세균이 그들이다. 이제는 우리와 함께 살아가는 미생물에 대한 상식이 어느 정도 자리를 잡았다. 병을",https://blog.naver.com/kitechblog/221572984826,221572984826,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MjhfMTI3/MDAxNTYxNzA2NzM3MjA0.8g1pnpxZ0FvDWijZuiOKiMZVygvpjvMcymD89ovwdfUg._KNOrUYK76og6GpzRO9KUUNmd2Kuymsezp6TKXWs5Gsg.JPEG.kitechblog/SCIENCE_PREVIEW.jpg?type=w800,,cat=66/46
포토뉴스,2019-06-26,"[2019.06.26.] 김태원 수석연구원, 특허기술상 충무공상 수상","서남지역본부 광에너지융합그룹 김태원 수석연구원(그룹장)이 ‘이온성 액체를 이용한 유기소재 정제방법 및 정제장치 기술’로 2019년 상반기 특허기술상 충무공상을 수상했다. ‘이온성 액체를 이용한 유기소재 정제방법 및 정제장치 기술’은 진공 챔버 내에서 유기발광 소재를 기체화해 액체 필터인 이온성 액체에 용해시키고, 액체 내에서 과포화된 유기발광 소재를 재결정",https://www.kitech.re.kr/pages/60?id=12819&menuMode=READ&q=,12819,https://www.kitech.re.kr/api/v1/attachment/4c77a447-c2a9-4ca9-b385-1323cc16fa69?size=640,,
포토뉴스,2019-06-21,[2019.06.21.] 한-러 혁신센터 개소,"6 월 21 일 인천 송도 G 타워에서 한 - 러 혁신센터가 문을 열었다 . 개소식에는 유영민 장관 , 원광연 국가과학기술연구회 이사장 , 송영길 의원 , 허종식 인천시 정무부시장과 러시아의 옥산나 타라센코 경제개발부 차관 , 안드레이 쿨릭 주한 러시아 대사 , 키릴 올로프 유라시아통합연구센터 상임대표 등 정부 및 연구기관의 주요 인사들과 전문가들이 대거",https://www.kitech.re.kr/pages/60?id=12818&menuMode=READ&q=,12818,https://www.kitech.re.kr/api/v1/attachment/9121cf4a-2ce6-427b-8c30-2aa51f6979ad?size=640,,
블로그,2019-06-19,"[카드뉴스]최적화 공정모델로 에너지 비용 절감, 컴퓨터 시뮬레이션을 통한 에너지공정 최적화",화학공장을 운영하는 중소·중견기업의 고민은? 바로 원료비 절감! ​ 그래서 생기원이 중소·중견기업을 위해 컴퓨터 시뮬레이션을 통한 에너지공정 최적화 를 지원했습니다! ​ ​,https://blog.naver.com/kitechblog/221565591124,221565591124,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MTlfMTY1/MDAxNTYwOTA5OTc0OTUy.50WQQleobVDMbbtAHmSY6hwddLoqgAZqTLooBvK_0F8g.DqyalVBHwpiQQEqD6CTXgzOR8RXch8GzGAu-UCFqna4g.JPEG.kitechblog/201906171733011677276958.jpg?type=w800,,cat=57/43
블로그,2019-06-19,"[카드뉴스]실생활 에너지에서 전기 만든다, 고효율 정전기 에너지 하베스팅 기술","실생활에서 발생하고 버려지는 마찰에너지, 운동에너지, 열에너지 등을 전기에너지로 변환하는 에너지 하베스팅 기술! ​ 출력이 낮은 단점을 개선한 생기원 박진형-조한철 연구팀의 스트레처블 고효율 정전기 에너지 하베스팅 기술 을 소개합니다! ​",https://blog.naver.com/kitechblog/221565588029,221565588029,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MTlfMjEz/MDAxNTYwOTA5NzY0NjU5.8fF4jkLmpOq1QQblR_cxxi8szDYKwIPTIRI72LkDa4og.EYRsFmzHg_LfUV_hKGqbRi6QUFQ2zQKjiPqu4_DPV6og.JPEG.kitechblog/201906171727451008711013.jpg?type=w800,,cat=57/43
블로그,2019-06-19,희소금속의 가치에 ‘같이’를 더하는 한-우즈벡 희소금속센터,"#한국희소금속산업기술센터 김범성 수석연구원 한국과 우즈벡의 희소금속 관련 교류와 협력이 한-우즈벡 희소금속센터 설립을 계기로 활기를 띨 전망이다. 한-우즈벡 희소금속센터는 우즈벡 희소금속 소재 개발을 목적으로 한국희소금속산업기술센터를 벤치마킹해 설립됐다. 한국은 희소금속 자원 공급 채널을 다각화하고, 우즈벡은 희소금속 소재화 기술을 확보함으로써 양국이 자원",https://blog.naver.com/kitechblog/221565585169,221565585169,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MTlfMjYz/MDAxNTYwOTA5NTE4MTYz.vZLDXT1s-MdjcKQU5AaKLVPuNWZsguFBXOS-p6DHFlgg.il63wPngp-58ItCk73p8S3B9IIkl5824GOhivddKCUcg.JPEG.kitechblog/INNOVATE.jpg?type=w800,,cat=49/49
블로그,2019-06-19,"‘에어백’ 입고 안전 장착, 산업용 웨어러블 에어백 시스템","▲(왼쪽부터)생기원 국가산업융합지원센터 윤정민 선임연구원, 세이프웨어 정도우 본부장, 김영환 상무 ⓒ한국생산기술연구원 지원기업 ｜ ㈜SAFEWARE 지원부서 ｜ 국가산업융합지원센터 산업융합기반실 ​ 고용노동부가 발표한 ‘2018년 산업재해 현황’에 따르면 지난해 산재 사망자 중 절반이 건설업에서 발생했다. 사고 유형으로는 추락이 가장 많았다. 산업현장에서",https://blog.naver.com/kitechblog/221565579251,221565579251,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MTlfMTg1/MDAxNTYwOTA5MDE4ODU2.56jqnIGPKnKp7fAmgIJPFdiB8qJtAuJFtZELRtBGp0og.m60pYgIhVjjbEkyeVqwfrTn8E6Pa3RAo99eTblUHd_4g.JPEG.kitechblog/with.jpg?type=w800,,cat=72/44
블로그,2019-06-19,"전기차, ESS용 바이폴라 구조 전고체전지 개발","# 연구책임자 : 제주지역본부 김호성 본부장 ​ 최근 국내외에서 전기차 및 ESS(Energy Storage System, 에너지저장시스템) 폭발 및 화재 사고가 발생하며 사회적 안전 문제로 불거지고 있다. 이는 현재 주로 사용되는 리튬이온전지에 폭발 및 발화 위험성이 있기 때문이다. 이런 가운데 생기원 제주지역본부 김호성 박사(본부장) 연구팀이 리튬이온전",https://blog.naver.com/kitechblog/221565573343,221565573343,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MTlfNjQg/MDAxNTYwOTA4NjA0NTQz.fNBOO0pFiRwHKoZaYd8GKKpHBQSlJ7ft7J7xoR_CwTwg.x3nYtkgyWQT8oS5ZOvakBklLqQV7rITZN7pCzZElaHYg.JPEG.kitechblog/best.jpg?type=w800,,cat=57/43
블로그,2019-06-17,"[2019.06.17] 전기차·ESS 상용화, 차세대 전고체전지로 앞당긴다","전기차·ESS 상용화, 차세대 전고체전지로 앞당긴다 ​ - 생기원, 폭발·화재 위험 없는 대면적 전고체전지 제조기술 개발 - 배터리 부피 3분의 1로 줄여, 전기차 적용 시 주행거리 2배 향상 기대 ​ □ 한국생산기술연구원(이하 생기원, 원장 이성일)이 폭발 및 화재 위험을 없애면서도 배터리 팩의 부피를 획기적으로 줄일 수 있는 바이폴라(Bipolar) 구",https://blog.naver.com/kitechblog/221564033876,221564033876,,,cat=12/77
보도자료,2019-06-17,"[2019.06.17] 전기차·ESS 상용화, 차세대 전고체전지로 앞당긴다","전기차 ·ESS 상용화 , 차세대 전고체전지로 앞당긴다 - 생기원 , 폭발 · 화재 위험 없는 대면적 전고체전지 제조기술 개발 - 배터리 부피 3 분의 1 로 줄여 , 전기차 적용 시 주행거리 2 배 향상 기대 □ 한국생산기술연구원 ( 이하 생기원 , 원장 이성일 ) 이 폭발 및 화재 위험을 없애면서도 배터리 팩의 부피를 획기적으로 줄일 수 있는 바이폴라",https://www.kitech.re.kr/pages/61?id=14036&menuMode=READ&q=49,14036,,,
포토뉴스,2019-06-12,[2019.06.12.] 생기원 제주지역본부 신청사 준공,"제주는 천혜의 자연환경 덕분에 생물 및 관광 자원이 풍부하지만 , 경제구조가 농업과 관광업에 편중돼 외부 충격에 취약하다 . 제주형 고부가가치 신산업을 창출하고 , 제조와 서비스를 융합한 제주 고유의 R&BD( 사업화 연계기술개발 ) 플랫폼이 필요한 상황이다 . 6 월 12 일 생기원 제주지역본부 신청사 준공식이 열렸다 . 지난 6 년 동안 제주대학교 내",https://www.kitech.re.kr/pages/60?id=12817&menuMode=READ&q=,12817,https://www.kitech.re.kr/api/v1/attachment/0339a885-9fe9-4b87-a93f-5328c53481b2?size=640,,
블로그,2019-06-03,"[2019.06.03] ‘한-우즈벡 희소금속센터’, 국내 중소기업 장비 쓴다","‘ 한-우즈벡 희소금속센터 ’ , 국내 중소기업 장비 쓴다 ​ - 올해 21억 원 상당 국산장비 최초 납품, 중앙아시아 수출 판로 열려 - 텅스텐, 몰디브덴 등 희소금속 자원 공급처 확대 기대 ​ □ 자원부국 우즈베키스탄에 국내 중소·중견기업들이 희소금속 가공 및 소재화에 필요한 장비를 납품하게 돼 중앙아시아로 향하는 새로운 수출 판로가 열렸다. ㅇ 올해",https://blog.naver.com/kitechblog/221553136273,221553136273,,,cat=12/77
보도자료,2019-06-03,"[2019.06.03] ‘한-우즈벡 희소금속센터’, 국내 중소기업 장비 쓴다","‘ 한 - 우즈벡 희소금속센터 ’ , 국내 중소기업 장비 쓴다 - 올해 21 억 원 상당 국산장비 최초 납품 , 중앙아시아 수출 판로 열려 - 텅스텐 , 몰디브덴 등 희소금속 자원 공급처 확대 기대 □ 자원부국 우즈베키스탄에 국내 중소 · 중견기업들이 희소금속 가공 및 소재화에 필요한 장비를 납품하게 돼 중앙아시아로 향하는 새로운 수출 판로가 열렸다 . ㅇ",https://www.kitech.re.kr/pages/61?id=14035&menuMode=READ&q=49,14035,,,
포토뉴스,2019-05-31,[2019.05.31.] 미래의 주조장인 선발하는 ‘제19회 전국 주조기술 경기대회’,"주조기술은 금속을 녹여 일정 형태의 틀에 부어 물건을 만들어 내는 금속가공기술이다 . 청동기 시대부터 지금까지 제조업 전반에 널리 쓰이고 있으며 , 복잡한 형태의 제품을 대량 생산하는 데 유리하다 . 금형 , 소성가공 , 용접 , 표면처리 , 열처리 등과 함께 뿌리산업 6 대 업종으로 꼽히기도 한다 . 5 월 30 일 , 주조업계 종사자의 사기를 진작하고",https://www.kitech.re.kr/pages/60?id=12816&menuMode=READ&q=,12816,https://www.kitech.re.kr/api/v1/attachment/a46871e0-5a0c-4e60-be70-9ef68b16d7f4?size=640,,
블로그,2019-05-29,[2019.05.29] 주조 장인의 꿈 펼치는 ‘제19회 전국 주조기술 경기대회’ 개최,"주조 장인의 꿈 펼치는 ‘ 제19회 전국 주조기술 경기대회 ’ 개최 ​ - 5.30(목)~5.31(금) 2일간, 생기원 대경지역본부에서 처음 열려 - 전통 주조기술에 시뮬레이션 기법 접목, 신기술 연마의 場 마련 ​ □ 청동기 시대부터 내려온 전통 뿌리기술 중 하나인 주조(鑄造)는 쇠나 구리 등의 재료를 녹여 일정한 형태의 틀에 붓고 굳혀서 제품을 만드는",https://blog.naver.com/kitechblog/221549283309,221549283309,,,cat=12/77
보도자료,2019-05-29,[2019.05.29] 주조 장인의 꿈 펼치는 ‘제19회 전국 주조기술 경기대회’ 개최,"주조 장인의 꿈 펼치는 ‘ 제 19 회 전국 주조기술 경기대회 ’ 개최 - 5.30( 목 )~5.31( 금 ) 2 일간 , 생기원 대경지역본부에서 처음 열려 - 전통 주조기술에 시뮬레이션 기법 접목 , 신기술 연마의 場 마련 □ 청동기 시대부터 내려온 전통 뿌리기술 중 하나인 주조 ( 鑄造 ) 는 쇠나 구리 등의 재료를 녹여 일정한 형태의 틀에 붓고 굳혀서",https://www.kitech.re.kr/pages/61?id=14034&menuMode=READ&q=49,14034,,,
블로그,2019-05-20,"[2019.05.20] 전자부품 과열, 고성능 방열소재로 방지한다","전자부품 과열, 고성능 방열소재로 방지한다 ​ - 생기원, 열전도도 최대 2배 뛰어난‘메탈 하이브리드 방열소재’개발 - 구리 등 금속소재에 흑연 분말 복합화해 600W/mK급 열전도도 달성 ​ □ 전자제품이 제 성능을 오랫동안 유지하기 위해서는 작동 중 발생하는 열을 효과적으로 제어하고 방출해주는 방열부품의 역할이 중요하다. ㅇ 전자부품 고장 중 약 56%",https://blog.naver.com/kitechblog/221541819929,221541819929,,,cat=12/77
보도자료,2019-05-20,"[2019.05.20] 전자부품 과열, 고성능 방열소재로 방지한다","전자부품 과열 , 고성능 방열소재로 방지한다 - 생기원 , 열전도도 최대 2 배 뛰어난 ‘ 메탈 하이브리드 방열소재 ’ 개발 - 구리 등 금속소재에 흑연 분말 복합화해 600W/mK 급 열전도도 달성 □ 전자제품이 제 성능을 오랫동안 유지하기 위해서는 작동 중 발생하는 열을 효과적으로 제어하고 방출해주는 방열부품의 역할이 중요하다 . ㅇ 전자부품 고장 중",https://www.kitech.re.kr/pages/61?id=14033&menuMode=READ&q=49,14033,,,
블로그,2019-05-15,백두산의 힘,"백두산은 활화산이다 . 중년 이상인 세대는 백두산은 휴화산 , 한라산은 사화산이라고 배웠다 . 하지만 연구를 통해 두 산 모두 활화산이라는 사실이 이미 오래 전에 정립되었는데 , 이런 사실은 일반에 잘 알려져 있지 않다 . 활화산이라고 늘 분화 상태에 있는 것은 아니다 . 대략 1 만 년 내에 화산이 분출한 적이 있고 내부에 마그마가 남아 있어 분출할 가능",https://blog.naver.com/kitechblog/221538138753,221538138753,https://mblogthumb-phinf.pstatic.net/MjAxOTA1MTVfMjkw/MDAxNTU3ODk3NTE4Mjk5.fHsLZ0qVhFaKZ8Kn8oOeSrMMsnL3IciZlhSbbLEpnkwg.P_R2D0wjV5KTeUOLYnXqqeJJhwjQcHJKsjWxeEGsu7og.JPEG.kitechblog/201905141602362144723575.jpg?type=w800,,cat=66/46
블로그,2019-05-15,"[카드뉴스]PCAS 방식과 이중구조 몰드 확용, 고품질 초경합금 소재 제족기술 개발",단일 공정으로 짧은 시간 안에 초경합금 소재를 제품화한다! ​ 제조시간과 비융은 DOWN. 품질은 UP! ​ 고품질 초경합금 소재 제조기술 개발 ​ ​,https://blog.naver.com/kitechblog/221538136077,221538136077,https://mblogthumb-phinf.pstatic.net/MjAxOTA1MTVfNzIg/MDAxNTU3ODk3MzMxMjM4.HC8u6qG3AUuNsNXUS_2PzSpNgPmr529vZlK7VNyykI0g.61OlxctM--82QT2V4nEC_ULG3LHImbYCm0tnS_P0HSIg.JPEG.kitechblog/3.jpg?type=w800,,cat=57/43
블로그,2019-05-15,"[카드뉴스]미세먼지 절감부터 운전장애 대응까지, 에너지 플랜트 운전장애 대응기술",석탄과 바이오매스 연료를 더욱 효율적으로 혼용할 수 있도록 돕는 재생에너지 시대로 가는 징검다리. ​ 에너지 플랜트 운전장애 대응기술! ​ ​,https://blog.naver.com/kitechblog/221538133256,221538133256,https://mblogthumb-phinf.pstatic.net/MjAxOTA1MTVfMTM3/MDAxNTU3ODk3MTkxNjY5.67f1OquFQWP1r-avO2sTJXBczBss7hf5j71yE0gUfNkg.6brEFC62ACFTP6KySu0tuucCN1QZc_WePolzkWMjTvsg.JPEG.kitechblog/20190515092134346732524.jpg?type=w800,,cat=57/43
블로그,2019-05-15,이론과 실무 겸비한 기술인재 양성하는 UST-KITECH 스쿨,# 테솔로 김영진 대표 & KITECH스쿨지원실 김영도 실장 미국 경제지 포브스(Forbes)가 ‘2019 아시아의 영향력 있는 30세 이하 리더 30인-제조&에너지 산업 부문’의 한 명으로 테솔로 김영진 대표를 선정했다. 김 대표는 스타트업 테솔로를 설립하고 누보 로제타(NUBO Rosetta) 등 혁신적 제품을 개발해 주목받았다. 눈길을 끄는 것은 그가,https://blog.naver.com/kitechblog/221538129083,221538129083,https://mblogthumb-phinf.pstatic.net/MjAxOTA1MTVfMTIg/MDAxNTU3ODk2NzA5MDMz.qixGSS7BYLUpvCCpoSiAj7GK-O1bKc4A0TaD600cevEg.B8foKTBgkJG65S9G4FgKakHSGK-IDZ6dm9SWSE9LFyQg.JPEG.kitechblog/1.jpg?type=w800,,cat=21/21
블로그,2019-05-15,루프탑부터 솔라카까지 활용 가능한 고효율 고출력 태양광 모듈 제품 개발,"기술지원기업｜㈜솔빅테크 연구책임자｜서남지역본부 광에너지융합그룹 정채환 수석연구원 ​ 태양광에너지 분야의 화두는 ‘ 효율 ’ 이다 . 과거에는 넓은 땅에 설치하는 태양광 발전소가 주를 이루었다면 , 최근에는 면적을 효율적으로 활용하는 형태가 주목을 받고 있다 . 건물 옥상에 설치하는 루프탑 (Roof Top), 도심형 발전을 위한 건물집적형 태양전지 (Bui",https://blog.naver.com/kitechblog/221538120211,221538120211,https://mblogthumb-phinf.pstatic.net/MjAxOTA1MTVfMTk4/MDAxNTU3ODk2MjcyNjc3.umkSXAH5L7Xc__y6duq4scSGCKvYJG44oyK6sL9cObog.YzthXpxaWCxON9krYm5fPcTBQy1gCJha7S5BC2e_wpEg.JPEG.kitechblog/with.jpg?type=w800,,cat=72/44
